run_id,iteration,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef
0,0,5000,-1095.109130859375,0.04544374682818644,0.2648755525740723,0.9999,0.010854648869085961,0.9801258267963603,128,True,0.5,0.6069632167787548
1,0,5000,-1245.039306640625,0.1830382248148108,0.2065680583346865,0.8,1.4420913935923873e-06,0.7987619775868446,32,True,0.2574357683237622,1.0
2,0,5000,-1615.708984375,0.4215278376268379,0.1796985005190603,0.8,6.679768971432254e-05,0.22328125502127694,32,True,0.23209935777849197,0.7156317122790945
3,0,5000,-1235.5845947265625,0.37012595130862236,0.10336558734089712,0.9184489057680819,0.06738831397900671,0.025277379849162007,128,True,0.03790129056688022,0.4969685446476837
4,0,5000,-1454.1158447265625,0.43208052739626834,0.3686400000000001,0.9678437510145047,1.600372805118187e-06,0.7680000000000001,128,True,0.46998013160330226,0.5694760946239465
5,0,5000,-1446.90478515625,0.200605936440933,0.17677106672594275,0.9312347835019275,1.6848194798662605e-05,0.5560997850536619,128,True,0.15768942567409017,0.30269348559205295
6,0,5000,-1259.633544921875,0.29601012027290907,0.04045790289669519,0.9999,0.03009595608700649,0.36164348252284106,32,False,0.1304518559880183,0.3303733167507734
7,0,5000,-1223.552978515625,0.41289647271751456,0.1140524331814795,0.9999,5.573256352508011e-05,0.19576760886254532,128,True,0.07374046570083283,0.6421306092085605
8,0,5000,-1209.082275390625,0.2233707280596982,0.15382823771823573,0.8,1.7610707776593538e-05,0.11559532640523928,64,True,0.28377340513600346,0.4239320317080154
9,0,5000,-1212.874267578125,0.13397514328810436,0.08813491419042811,0.9999,0.0038394106523224063,0.5382792801256694,32,True,0.37593973009961545,0.20032775846902734
10,0,5000,-1309.6409912109375,0.4428734068851051,0.4,0.9999,0.005558102315351303,0.8,128,False,0.4,0.3188019036190777
