run_id,iteration,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef
0,0,5000,0.963015615940094,0.2549895337540456,0.10399970349572756,0.96,2.7213693370697616e-06,0.17767745699171286,64,False,0.23970483193800637,0.39887604914598723
1,0,5000,0.5721562504768372,0.048808049075582276,0.4183152687147681,0.9341680360875589,0.0470955623153181,0.7644401462143169,128,False,0.23290125637889086,0.13683915596434085
2,0,5000,0.46580469608306885,0.29408335893064463,0.4455775276571304,0.9999,2.835813760452762e-05,0.4380909372642293,32,True,0.333785400175086,0.5837555264688988
3,0,5000,0.9433984160423279,0.25493159585200426,0.3135134929469512,0.96,1.0000000000000004e-06,0.97352865673869,128,False,0.006587932101454752,0.7840338232717314
4,0,5000,0.26851561665534973,0.2560093844992767,0.1421993081329873,0.9999,3.6719917230872985e-06,0.3511931476679275,32,False,0.38740104646136936,0.5039604654981221
5,0,5000,0.4698202908039093,0.48,0.43241723783694247,0.8,0.0003305082908749131,0.3173104293607546,128,False,0.48,0.045505854662417536
6,0,5000,0.8416171669960022,0.2913534670616024,0.02304703066948227,0.96,0.031132104397222606,0.22758404432850213,64,True,0.02607054825459489,0.9362832257186313
7,0,5000,0.5849062204360962,0.28733808287309026,0.3246139410832786,0.8,1.6984243619155614e-06,0.26482066609098365,128,True,0.48,0.04155456337424568
8,0,5000,0.12232812494039536,0.14135051706032242,0.03192150615080223,0.8,1.6195966670358347e-05,0.40527184494276114,32,True,0.3448628712958714,0.21918528653430627
9,0,5000,0.6895624995231628,0.4452895637813365,0.02078931385388817,0.96,6.173179030546798e-05,0.2951533473225776,64,True,0.0906256367369859,0.9205476382688373
10,0,5000,0.4744609594345093,0.13709981597685444,0.07104624815827089,0.9999,0.0005142105476606905,0.03335139005163216,32,False,0.3322974809595611,0.6734199862040307
11,0,5000,0.5454843044281006,0.09414433943760388,0.5,0.96,0.00023168294617707195,0.8941362758597862,64,True,0.28868034504123885,0.44626549508502533
12,0,5000,0.0,0.4,0.3069687005939923,0.9773448167119956,0.0013580245779000388,0.590384387527911,64,False,0.24609743845097928,0.10855358148629235
13,0,5000,0.46622657775878906,0.5,0.48,0.96,0.057690113166504145,1.0,32,False,0.5,0.6229353394956736
14,0,5000,0.80699223279953,0.10926754806195223,0.2775544182595665,0.9469175621591546,9.409094278609065e-06,0.5442157838686268,128,True,0.27854689476494465,0.5504611269214228
15,0,5000,0.24458593130111694,0.1012311826323945,0.39315960075130557,0.8252340640642103,0.0015140446865315655,0.2129829496788489,128,False,0.07760750088587404,0.24529231212520314
16,1,5000,0.44919532537460327,0.2549895337540456,0.10399970349572756,0.96,2.7213693370697616e-06,0.17767745699171286,64,False,0.23970483193800637,0.39887604914598723
17,1,5000,0.769031286239624,0.048808049075582276,0.4183152687147681,0.9341680360875589,0.0470955623153181,0.7644401462143169,128,False,0.23290125637889086,0.13683915596434085
18,1,5000,0.10789843648672104,0.29408335893064463,0.4455775276571304,0.9999,2.835813760452762e-05,0.4380909372642293,32,True,0.333785400175086,0.5837555264688988
19,1,5000,0.8679453134536743,0.25493159585200426,0.3135134929469512,0.96,1.0000000000000004e-06,0.97352865673869,128,False,0.006587932101454752,0.7840338232717314
