run_id,iteration,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef
0,0,20000,0.0,0.35232471084538586,0.15287674185861355,0.9999,0.00017372641190139748,0.6379557671545136,64,False,0.3072000000000001,0.9473969940999154
1,0,20000,0.0,0.26503477781237755,0.1682933359745292,0.96,0.0018229226581564224,0.22379295380227096,32,False,0.009316637540502092,0.7671923909789831
2,0,20000,0.0,0.5,0.5,0.8,0.01369072812618706,0.28353292016820136,128,True,0.37539615683969263,0.39859945129569313
3,0,20000,0.0,0.4,0.24046770666243303,0.9999,0.00020423084918423648,1.0,64,False,0.11403223103578491,0.37947524940341887
4,0,20000,0.0,0.06977374509334638,0.5,0.9999,1.0748529398032559e-06,0.17614517849415345,64,False,0.041627845990151305,0.297917246136465
5,0,20000,0.0,0.17060998581097164,0.09694428414282588,0.96,2.3205608533271942e-05,0.33519584650072104,64,True,0.07059506360776574,0.4527458876724427
6,0,20000,0.0,0.09625040920849982,0.07433142584140627,0.8,0.020742296492492863,0.16520291989551017,32,True,0.5,0.604873349651196
7,0,20000,0.0,0.3465114043504218,0.06039010150811245,0.8,0.0014641227517345138,0.9553285588197042,64,True,0.48,0.04733430329385317
8,0,20000,0.0,0.09166106853771594,0.26664623141762145,0.8,3.255846679860134e-06,0.11583773187129738,32,True,0.30840552526208065,0.19536886541965892
9,0,20000,0.309681236743927,0.5,0.27943763606458805,0.9182614050694529,0.00014802909467548809,0.36687443227468935,64,False,0.3956004452582944,0.8564393756862388
10,0,20000,0.0,0.3302922899015323,0.48,0.8443838370002528,0.003517049547961325,0.2667166552601406,32,False,0.43204229030374774,0.0936274891563279
11,0,20000,0.0,0.002163675429525688,0.5,0.8,0.006555470022536045,0.9199910050207134,32,False,0.45845644671410585,0.7910810345653033
12,0,20000,0.0,0.08847111650202105,0.3676020513733953,0.8,4.148878859383708e-05,0.96,32,True,0.170745875071449,0.004636782956806712
13,0,20000,0.0,0.2678505397106037,0.44953580838220697,0.88921321219137,1.1143391162061263e-05,0.46202055038364886,128,False,0.3314513733704872,0.5983665093301335
14,0,20000,0.0,0.11359986210230152,0.327454282277718,0.96,3.899615259832982e-05,0.5695630193653323,32,False,0.09163233053369266,0.5252796617022858
15,0,20000,0.8078124523162842,0.18151611225543884,0.3969736120048289,0.8135176613153428,0.014563232239748949,0.08676953336261742,64,True,0.3104874355810272,0.17106255407242124
16,1,20000,0.0,0.35232471084538586,0.15287674185861355,0.9999,0.00017372641190139748,0.6379557671545136,64,False,0.3072000000000001,0.9473969940999154
17,1,20000,0.0,0.26503477781237755,0.1682933359745292,0.96,0.0018229226581564224,0.22379295380227096,32,False,0.009316637540502092,0.7671923909789831
18,1,20000,0.0,0.5,0.5,0.8,0.01369072812618706,0.28353292016820136,128,True,0.37539615683969263,0.39859945129569313
19,1,20000,0.0,0.4,0.24046770666243303,0.9999,0.00020423084918423648,1.0,64,False,0.11403223103578491,0.37947524940341887
20,1,20000,0.0,0.06977374509334638,0.5,0.9999,1.0748529398032559e-06,0.17614517849415345,64,False,0.041627845990151305,0.297917246136465
21,1,20000,0.0,0.17060998581097164,0.09694428414282588,0.96,2.3205608533271942e-05,0.33519584650072104,64,True,0.07059506360776574,0.4527458876724427
22,1,20000,0.0,0.09625040920849982,0.07433142584140627,0.8,0.020742296492492863,0.16520291989551017,32,True,0.5,0.604873349651196
23,1,20000,0.0,0.3465114043504218,0.06039010150811245,0.8,0.0014641227517345138,0.9553285588197042,64,True,0.48,0.04733430329385317
24,1,20000,0.0,0.09166106853771594,0.26664623141762145,0.8,3.255846679860134e-06,0.11583773187129738,32,True,0.30840552526208065,0.19536886541965892
25,1,20000,0.3599812388420105,0.5,0.27943763606458805,0.9182614050694529,0.00014802909467548809,0.36687443227468935,64,False,0.3956004452582944,0.8564393756862388
26,1,20000,0.0,0.3302922899015323,0.48,0.8443838370002528,0.003517049547961325,0.2667166552601406,32,False,0.43204229030374774,0.0936274891563279
27,1,20000,0.0,0.002163675429525688,0.5,0.8,0.006555470022536045,0.9199910050207134,32,False,0.45845644671410585,0.7910810345653033
28,1,20000,0.0,0.08847111650202105,0.3676020513733953,0.8,4.148878859383708e-05,0.96,32,True,0.170745875071449,0.004636782956806712
29,1,20000,0.0,0.2678505397106037,0.44953580838220697,0.88921321219137,1.1143391162061263e-05,0.46202055038364886,128,False,0.3314513733704872,0.5983665093301335
30,1,20000,0.0,0.11359986210230152,0.327454282277718,0.96,3.899615259832982e-05,0.5695630193653323,32,False,0.09163233053369266,0.5252796617022858
31,1,20000,0.0,0.18151611225543884,0.3969736120048289,0.8135176613153428,0.014563232239748949,0.08676953336261742,64,True,0.3104874355810272,0.17106255407242124
32,2,20000,0.0,0.35232471084538586,0.15287674185861355,0.9999,0.00017372641190139748,0.6379557671545136,64,False,0.3072000000000001,0.9473969940999154
33,2,20000,0.0,0.26503477781237755,0.1682933359745292,0.96,0.0018229226581564224,0.22379295380227096,32,False,0.009316637540502092,0.7671923909789831
34,2,20000,0.0,0.5,0.5,0.8,0.01369072812618706,0.28353292016820136,128,True,0.37539615683969263,0.39859945129569313
35,2,20000,0.0,0.4,0.24046770666243303,0.9999,0.00020423084918423648,1.0,64,False,0.11403223103578491,0.37947524940341887
36,2,20000,0.0,0.06977374509334638,0.5,0.9999,1.0748529398032559e-06,0.17614517849415345,64,False,0.041627845990151305,0.297917246136465
37,2,20000,0.0,0.17060998581097164,0.09694428414282588,0.96,2.3205608533271942e-05,0.33519584650072104,64,True,0.07059506360776574,0.4527458876724427
38,2,20000,0.0,0.09625040920849982,0.07433142584140627,0.8,0.020742296492492863,0.16520291989551017,32,True,0.5,0.604873349651196
39,2,20000,0.0,0.3465114043504218,0.06039010150811245,0.8,0.0014641227517345138,0.9553285588197042,64,True,0.48,0.04733430329385317
40,2,20000,0.0,0.09166106853771594,0.26664623141762145,0.8,3.255846679860134e-06,0.11583773187129738,32,True,0.30840552526208065,0.19536886541965892
41,2,20000,0.0,0.5,0.27943763606458805,0.9182614050694529,0.00014802909467548809,0.36687443227468935,64,False,0.3956004452582944,0.8564393756862388
42,2,20000,0.0,0.3302922899015323,0.48,0.8443838370002528,0.003517049547961325,0.2667166552601406,32,False,0.43204229030374774,0.0936274891563279
43,2,20000,0.0,0.002163675429525688,0.5,0.8,0.006555470022536045,0.9199910050207134,32,False,0.45845644671410585,0.7910810345653033
44,2,20000,0.0,0.08847111650202105,0.3676020513733953,0.8,4.148878859383708e-05,0.96,32,True,0.170745875071449,0.004636782956806712
45,2,20000,0.0,0.2678505397106037,0.44953580838220697,0.88921321219137,1.1143391162061263e-05,0.46202055038364886,128,False,0.3314513733704872,0.5983665093301335
46,2,20000,0.0,0.11359986210230152,0.327454282277718,0.96,3.899615259832982e-05,0.5695630193653323,32,False,0.09163233053369266,0.5252796617022858
47,2,20000,0.0,0.18151611225543884,0.3969736120048289,0.8135176613153428,0.014563232239748949,0.08676953336261742,64,True,0.3104874355810272,0.17106255407242124
48,3,20000,0.0,0.35232471084538586,0.15287674185861355,0.9999,0.00017372641190139748,0.6379557671545136,64,False,0.3072000000000001,0.9473969940999154
49,3,20000,0.0,0.26503477781237755,0.1682933359745292,0.96,0.0018229226581564224,0.22379295380227096,32,False,0.009316637540502092,0.7671923909789831
50,3,20000,0.0,0.5,0.5,0.8,0.01369072812618706,0.28353292016820136,128,True,0.37539615683969263,0.39859945129569313
51,3,20000,0.0,0.4,0.24046770666243303,0.9999,0.00020423084918423648,1.0,64,False,0.11403223103578491,0.37947524940341887
52,3,20000,0.0,0.06977374509334638,0.5,0.9999,1.0748529398032559e-06,0.17614517849415345,64,False,0.041627845990151305,0.297917246136465
53,3,20000,0.0,0.17060998581097164,0.09694428414282588,0.96,2.3205608533271942e-05,0.33519584650072104,64,True,0.07059506360776574,0.4527458876724427
54,3,20000,0.0,0.09625040920849982,0.07433142584140627,0.8,0.020742296492492863,0.16520291989551017,32,True,0.5,0.604873349651196
55,3,20000,0.0,0.3465114043504218,0.06039010150811245,0.8,0.0014641227517345138,0.9553285588197042,64,True,0.48,0.04733430329385317
56,3,20000,0.0,0.09166106853771594,0.26664623141762145,0.8,3.255846679860134e-06,0.11583773187129738,32,True,0.30840552526208065,0.19536886541965892
