run_id,iteration,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef
0,0,5000,-500.0,0.06227267310645299,0.25196336688847243,0.9999,5.680858657904308e-06,0.4778154706154025,64,True,0.45890174667815264,0.5465851085715084
1,0,5000,-285.578125,0.49986822580391377,0.023496723965701453,0.8,0.0009499306253658367,0.40273048385456667,128,False,0.35492648642831426,0.9760786953705585
2,0,5000,-500.0,0.1353265806680915,0.21486586366535218,0.8,0.0034859717451816807,0.7964238653015585,64,False,0.12262972969649202,0.06264182508999881
3,0,5000,-500.0,0.1495940832824325,0.3579138942859169,0.9324344269613539,0.008506808752644018,0.05421502841733927,128,False,0.13973573913817258,0.6016470525363408
4,0,5000,-500.0,0.2762719389696601,0.27280506614087313,0.9785469565937263,1.8193722573520867e-05,0.7680000000000001,32,True,0.3194466975211403,0.4707219945043617
5,0,5000,-457.4609375,0.23217338283863886,0.13965468380852353,0.9747404932092174,0.0053391641932706,0.24554861602235484,32,False,0.384,0.911952330802731
6,0,5000,-500.0,0.24987971033643583,0.2982578960838862,0.9999,1.3782375708438593e-05,0.9975258692119388,128,True,0.17268176915234365,0.6082467107666656
7,0,5000,-500.0,0.5,0.17549471123815832,0.9999,1.8401999608683702e-05,0.7175651191852088,32,True,0.13581829709437454,0.7336066453123373
8,0,5000,-500.0,0.3285187012453739,0.22566294738079093,0.8,0.0004468383372745962,0.8157142660720248,32,True,0.4658564099605504,0.48186228714451174
9,0,5000,-500.0,0.5,0.26385766071094835,0.9999,0.025078726849980266,0.3222166971312159,128,False,0.3287131355059851,0.05469173499300742
10,0,5000,-500.0,0.005206139389823672,0.016638726831524377,0.9999,3.683167319571492e-05,0.018671919150295865,64,True,0.2560847279665928,0.6216595721370027
11,0,5000,-496.6875,0.2990223125728456,0.44768473438416573,0.9426869451820268,0.0017354423289289477,0.10220024589271103,32,False,0.2632391629499828,0.35259968204008
12,0,5000,-500.0,0.25119577675017324,0.2997938118548282,0.96,1.0000000000000004e-06,0.7680000000000001,128,True,0.026491744392591988,0.768
13,0,5000,-443.0234375,0.46068654321580577,0.21066447241746625,0.8,0.03844924732857548,0.7128832030765851,32,False,0.17022795503481913,0.9901825924946007
14,0,5000,-500.0,0.0046537210172395765,0.09863430809858875,0.8,7.837452051305932e-06,0.11581805131279117,32,False,0.27546890067127666,0.6400000000000001
15,0,5000,-500.0,0.21059225905600956,0.22713312822185017,0.8,0.000909393431737387,0.4455825111920233,64,False,0.3928471800265,0.7733323683591452
16,1,5000,-147.796875,0.06227267310645299,0.25196336688847243,0.9999,5.680858657904308e-06,0.4778154706154025,64,True,0.45890174667815264,0.5465851085715084
17,1,5000,-198.390625,0.49986822580391377,0.023496723965701453,0.8,0.0009499306253658367,0.40273048385456667,128,False,0.35492648642831426,0.9760786953705585
18,1,5000,-500.0,0.1353265806680915,0.21486586366535218,0.8,0.0034859717451816807,0.7964238653015585,64,False,0.12262972969649202,0.06264182508999881
19,1,5000,-500.0,0.1495940832824325,0.3579138942859169,0.9324344269613539,0.008506808752644018,0.05421502841733927,128,False,0.13973573913817258,0.6016470525363408
20,1,5000,-500.0,0.2762719389696601,0.27280506614087313,0.9785469565937263,1.8193722573520867e-05,0.7680000000000001,32,True,0.3194466975211403,0.4707219945043617
21,1,5000,-500.0,0.23217338283863886,0.13965468380852353,0.9747404932092174,0.0053391641932706,0.24554861602235484,32,False,0.384,0.911952330802731
22,1,5000,-493.8984375,0.24987971033643583,0.2982578960838862,0.9999,1.3782375708438593e-05,0.9975258692119388,128,True,0.17268176915234365,0.6082467107666656
23,1,5000,-500.0,0.5,0.17549471123815832,0.9999,1.8401999608683702e-05,0.7175651191852088,32,True,0.13581829709437454,0.7336066453123373
24,1,5000,-500.0,0.3285187012453739,0.22566294738079093,0.8,0.0004468383372745962,0.8157142660720248,32,True,0.4658564099605504,0.48186228714451174
25,1,5000,-316.6015625,0.5,0.26385766071094835,0.9999,0.025078726849980266,0.3222166971312159,128,False,0.3287131355059851,0.05469173499300742
26,1,5000,-500.0,0.005206139389823672,0.016638726831524377,0.9999,3.683167319571492e-05,0.018671919150295865,64,True,0.2560847279665928,0.6216595721370027
27,1,5000,-500.0,0.2990223125728456,0.44768473438416573,0.9426869451820268,0.0017354423289289477,0.10220024589271103,32,False,0.2632391629499828,0.35259968204008
28,1,5000,-500.0,0.25119577675017324,0.2997938118548282,0.96,1.0000000000000004e-06,0.7680000000000001,128,True,0.026491744392591988,0.768
29,1,5000,-482.1171875,0.46068654321580577,0.21066447241746625,0.8,0.03844924732857548,0.7128832030765851,32,False,0.17022795503481913,0.9901825924946007
30,1,5000,-500.0,0.0046537210172395765,0.09863430809858875,0.8,7.837452051305932e-06,0.11581805131279117,32,False,0.27546890067127666,0.6400000000000001
31,1,5000,-500.0,0.21059225905600956,0.22713312822185017,0.8,0.000909393431737387,0.4455825111920233,64,False,0.3928471800265,0.7733323683591452
32,2,5000,-91.078125,0.06227267310645299,0.25196336688847243,0.9999,5.680858657904308e-06,0.4778154706154025,64,True,0.45890174667815264,0.5465851085715084
33,2,5000,-115.3125,0.49986822580391377,0.023496723965701453,0.8,0.0009499306253658367,0.40273048385456667,128,False,0.35492648642831426,0.9760786953705585
34,2,5000,-493.515625,0.1353265806680915,0.21486586366535218,0.8,0.0034859717451816807,0.7964238653015585,64,False,0.12262972969649202,0.06264182508999881
35,2,5000,-500.0,0.1495940832824325,0.3579138942859169,0.9324344269613539,0.008506808752644018,0.05421502841733927,128,False,0.13973573913817258,0.6016470525363408
36,2,5000,-500.0,0.2762719389696601,0.27280506614087313,0.9785469565937263,1.8193722573520867e-05,0.7680000000000001,32,True,0.3194466975211403,0.4707219945043617
37,2,5000,-500.0,0.23217338283863886,0.13965468380852353,0.9747404932092174,0.0053391641932706,0.24554861602235484,32,False,0.384,0.911952330802731
38,2,5000,-500.0,0.24987971033643583,0.2982578960838862,0.9999,1.3782375708438593e-05,0.9975258692119388,128,True,0.17268176915234365,0.6082467107666656
39,2,5000,-500.0,0.5,0.17549471123815832,0.9999,1.8401999608683702e-05,0.7175651191852088,32,True,0.13581829709437454,0.7336066453123373
40,2,5000,-500.0,0.3285187012453739,0.22566294738079093,0.8,0.0004468383372745962,0.8157142660720248,32,True,0.4658564099605504,0.48186228714451174
41,2,5000,-500.0,0.5,0.26385766071094835,0.9999,0.025078726849980266,0.3222166971312159,128,False,0.3287131355059851,0.05469173499300742
42,2,5000,-500.0,0.005206139389823672,0.016638726831524377,0.9999,3.683167319571492e-05,0.018671919150295865,64,True,0.2560847279665928,0.6216595721370027
43,2,5000,-500.0,0.2990223125728456,0.44768473438416573,0.9426869451820268,0.0017354423289289477,0.10220024589271103,32,False,0.2632391629499828,0.35259968204008
44,2,5000,-500.0,0.25119577675017324,0.2997938118548282,0.96,1.0000000000000004e-06,0.7680000000000001,128,True,0.026491744392591988,0.768
45,2,5000,-500.0,0.46068654321580577,0.21066447241746625,0.8,0.03844924732857548,0.7128832030765851,32,False,0.17022795503481913,0.9901825924946007
46,2,5000,-500.0,0.0046537210172395765,0.09863430809858875,0.8,7.837452051305932e-06,0.11581805131279117,32,False,0.27546890067127666,0.6400000000000001
47,2,5000,-500.0,0.21059225905600956,0.22713312822185017,0.8,0.000909393431737387,0.4455825111920233,64,False,0.3928471800265,0.7733323683591452
48,3,5000,-84.09375,0.06227267310645299,0.25196336688847243,0.9999,5.680858657904308e-06,0.4778154706154025,64,True,0.45890174667815264,0.5465851085715084
49,3,5000,-118.9375,0.49986822580391377,0.023496723965701453,0.8,0.0009499306253658367,0.40273048385456667,128,False,0.35492648642831426,0.9760786953705585
50,3,5000,-500.0,0.1353265806680915,0.21486586366535218,0.8,0.0034859717451816807,0.7964238653015585,64,False,0.12262972969649202,0.06264182508999881
51,3,5000,-500.0,0.1495940832824325,0.3579138942859169,0.9324344269613539,0.008506808752644018,0.05421502841733927,128,False,0.13973573913817258,0.6016470525363408
52,3,5000,-500.0,0.2762719389696601,0.27280506614087313,0.9785469565937263,1.8193722573520867e-05,0.7680000000000001,32,True,0.3194466975211403,0.4707219945043617
53,3,5000,-500.0,0.23217338283863886,0.13965468380852353,0.9747404932092174,0.0053391641932706,0.24554861602235484,32,False,0.384,0.911952330802731
54,3,5000,-500.0,0.24987971033643583,0.2982578960838862,0.9999,1.3782375708438593e-05,0.9975258692119388,128,True,0.17268176915234365,0.6082467107666656
55,3,5000,-500.0,0.5,0.17549471123815832,0.9999,1.8401999608683702e-05,0.7175651191852088,32,True,0.13581829709437454,0.7336066453123373
56,3,5000,-500.0,0.3285187012453739,0.22566294738079093,0.8,0.0004468383372745962,0.8157142660720248,32,True,0.4658564099605504,0.48186228714451174
57,3,5000,-500.0,0.5,0.26385766071094835,0.9999,0.025078726849980266,0.3222166971312159,128,False,0.3287131355059851,0.05469173499300742
58,3,5000,-500.0,0.005206139389823672,0.016638726831524377,0.9999,3.683167319571492e-05,0.018671919150295865,64,True,0.2560847279665928,0.6216595721370027
59,3,5000,-500.0,0.2990223125728456,0.44768473438416573,0.9426869451820268,0.0017354423289289477,0.10220024589271103,32,False,0.2632391629499828,0.35259968204008
60,3,5000,-500.0,0.25119577675017324,0.2997938118548282,0.96,1.0000000000000004e-06,0.7680000000000001,128,True,0.026491744392591988,0.768
61,3,5000,-500.0,0.46068654321580577,0.21066447241746625,0.8,0.03844924732857548,0.7128832030765851,32,False,0.17022795503481913,0.9901825924946007
62,3,5000,-102.9296875,0.0046537210172395765,0.09863430809858875,0.8,7.837452051305932e-06,0.11581805131279117,32,False,0.27546890067127666,0.6400000000000001
63,3,5000,-500.0,0.21059225905600956,0.22713312822185017,0.8,0.000909393431737387,0.4455825111920233,64,False,0.3928471800265,0.7733323683591452
64,4,5000,-87.6484375,0.06227267310645299,0.25196336688847243,0.9999,5.680858657904308e-06,0.4778154706154025,64,True,0.45890174667815264,0.5465851085715084
65,4,5000,-128.125,0.49986822580391377,0.023496723965701453,0.8,0.0009499306253658367,0.40273048385456667,128,False,0.35492648642831426,0.9760786953705585
66,4,5000,-500.0,0.1353265806680915,0.21486586366535218,0.8,0.0034859717451816807,0.7964238653015585,64,False,0.12262972969649202,0.06264182508999881
67,4,5000,-500.0,0.1495940832824325,0.3579138942859169,0.9324344269613539,0.008506808752644018,0.05421502841733927,128,False,0.13973573913817258,0.6016470525363408
68,4,5000,-500.0,0.2762719389696601,0.27280506614087313,0.9785469565937263,1.8193722573520867e-05,0.7680000000000001,32,True,0.3194466975211403,0.4707219945043617
69,4,5000,-500.0,0.23217338283863886,0.13965468380852353,0.9747404932092174,0.0053391641932706,0.24554861602235484,32,False,0.384,0.911952330802731
70,4,5000,-500.0,0.24987971033643583,0.2982578960838862,0.9999,1.3782375708438593e-05,0.9975258692119388,128,True,0.17268176915234365,0.6082467107666656
71,4,5000,-500.0,0.5,0.17549471123815832,0.9999,1.8401999608683702e-05,0.7175651191852088,32,True,0.13581829709437454,0.7336066453123373
72,4,5000,-479.375,0.3285187012453739,0.22566294738079093,0.8,0.0004468383372745962,0.8157142660720248,32,True,0.4658564099605504,0.48186228714451174
73,4,5000,-167.0078125,0.5,0.26385766071094835,0.9999,0.025078726849980266,0.3222166971312159,128,False,0.3287131355059851,0.05469173499300742
74,4,5000,-500.0,0.005206139389823672,0.016638726831524377,0.9999,3.683167319571492e-05,0.018671919150295865,64,True,0.2560847279665928,0.6216595721370027
75,4,5000,-500.0,0.2990223125728456,0.44768473438416573,0.9426869451820268,0.0017354423289289477,0.10220024589271103,32,False,0.2632391629499828,0.35259968204008
76,4,5000,-104.5859375,0.25119577675017324,0.2997938118548282,0.96,1.0000000000000004e-06,0.7680000000000001,128,True,0.026491744392591988,0.768
77,4,5000,-500.0,0.46068654321580577,0.21066447241746625,0.8,0.03844924732857548,0.7128832030765851,32,False,0.17022795503481913,0.9901825924946007
78,4,5000,-500.0,0.0046537210172395765,0.09863430809858875,0.8,7.837452051305932e-06,0.11581805131279117,32,False,0.27546890067127666,0.6400000000000001
79,4,5000,-500.0,0.21059225905600956,0.22713312822185017,0.8,0.000909393431737387,0.4455825111920233,64,False,0.3928471800265,0.7733323683591452
80,5,5000,-92.6328125,0.06227267310645299,0.25196336688847243,0.9999,5.680858657904308e-06,0.4778154706154025,64,True,0.45890174667815264,0.5465851085715084
81,5,5000,-136.828125,0.49986822580391377,0.023496723965701453,0.8,0.0009499306253658367,0.40273048385456667,128,False,0.35492648642831426,0.9760786953705585
82,5,5000,-500.0,0.1353265806680915,0.21486586366535218,0.8,0.0034859717451816807,0.7964238653015585,64,False,0.12262972969649202,0.06264182508999881
83,5,5000,-121.1171875,0.1495940832824325,0.3579138942859169,0.9324344269613539,0.008506808752644018,0.05421502841733927,128,False,0.13973573913817258,0.6016470525363408
84,5,5000,-500.0,0.2762719389696601,0.27280506614087313,0.9785469565937263,1.8193722573520867e-05,0.7680000000000001,32,True,0.3194466975211403,0.4707219945043617
85,5,5000,-500.0,0.23217338283863886,0.13965468380852353,0.9747404932092174,0.0053391641932706,0.24554861602235484,32,False,0.384,0.911952330802731
86,5,5000,-500.0,0.24987971033643583,0.2982578960838862,0.9999,1.3782375708438593e-05,0.9975258692119388,128,True,0.17268176915234365,0.6082467107666656
87,5,5000,-500.0,0.5,0.17549471123815832,0.9999,1.8401999608683702e-05,0.7175651191852088,32,True,0.13581829709437454,0.7336066453123373
88,5,5000,-94.7890625,0.3285187012453739,0.22566294738079093,0.8,0.0004468383372745962,0.8157142660720248,32,True,0.4658564099605504,0.48186228714451174
89,5,5000,-500.0,0.5,0.26385766071094835,0.9999,0.025078726849980266,0.3222166971312159,128,False,0.3287131355059851,0.05469173499300742
90,5,5000,-500.0,0.005206139389823672,0.016638726831524377,0.9999,3.683167319571492e-05,0.018671919150295865,64,True,0.2560847279665928,0.6216595721370027
91,5,5000,-500.0,0.2990223125728456,0.44768473438416573,0.9426869451820268,0.0017354423289289477,0.10220024589271103,32,False,0.2632391629499828,0.35259968204008
92,5,5000,-87.0390625,0.25119577675017324,0.2997938118548282,0.96,1.0000000000000004e-06,0.7680000000000001,128,True,0.026491744392591988,0.768
93,5,5000,-500.0,0.46068654321580577,0.21066447241746625,0.8,0.03844924732857548,0.7128832030765851,32,False,0.17022795503481913,0.9901825924946007
94,5,5000,-500.0,0.0046537210172395765,0.09863430809858875,0.8,7.837452051305932e-06,0.11581805131279117,32,False,0.27546890067127666,0.6400000000000001
95,5,5000,-500.0,0.21059225905600956,0.22713312822185017,0.8,0.000909393431737387,0.4455825111920233,64,False,0.3928471800265,0.7733323683591452
96,6,5000,-500.0,0.06227267310645299,0.25196336688847243,0.9999,5.680858657904308e-06,0.4778154706154025,64,True,0.45890174667815264,0.5465851085715084
97,6,5000,-500.0,0.49986822580391377,0.023496723965701453,0.8,0.0009499306253658367,0.40273048385456667,128,False,0.35492648642831426,0.9760786953705585
98,6,5000,-366.0390625,0.1353265806680915,0.21486586366535218,0.8,0.0034859717451816807,0.7964238653015585,64,False,0.12262972969649202,0.06264182508999881
99,6,5000,-474.484375,0.1495940832824325,0.3579138942859169,0.9324344269613539,0.008506808752644018,0.05421502841733927,128,False,0.13973573913817258,0.6016470525363408
100,6,5000,-500.0,0.2762719389696601,0.27280506614087313,0.9785469565937263,1.8193722573520867e-05,0.7680000000000001,32,True,0.3194466975211403,0.4707219945043617
101,6,5000,-500.0,0.23217338283863886,0.13965468380852353,0.9747404932092174,0.0053391641932706,0.24554861602235484,32,False,0.384,0.911952330802731
102,6,5000,-500.0,0.24987971033643583,0.2982578960838862,0.9999,1.3782375708438593e-05,0.9975258692119388,128,True,0.17268176915234365,0.6082467107666656
103,6,5000,-500.0,0.5,0.17549471123815832,0.9999,1.8401999608683702e-05,0.7175651191852088,32,True,0.13581829709437454,0.7336066453123373
104,6,5000,-500.0,0.3285187012453739,0.22566294738079093,0.8,0.0004468383372745962,0.8157142660720248,32,True,0.4658564099605504,0.48186228714451174
105,6,5000,-500.0,0.5,0.26385766071094835,0.9999,0.025078726849980266,0.3222166971312159,128,False,0.3287131355059851,0.05469173499300742
106,6,5000,-500.0,0.005206139389823672,0.016638726831524377,0.9999,3.683167319571492e-05,0.018671919150295865,64,True,0.2560847279665928,0.6216595721370027
107,6,5000,-500.0,0.2990223125728456,0.44768473438416573,0.9426869451820268,0.0017354423289289477,0.10220024589271103,32,False,0.2632391629499828,0.35259968204008
108,6,5000,-81.9140625,0.25119577675017324,0.2997938118548282,0.96,1.0000000000000004e-06,0.7680000000000001,128,True,0.026491744392591988,0.768
109,6,5000,-500.0,0.46068654321580577,0.21066447241746625,0.8,0.03844924732857548,0.7128832030765851,32,False,0.17022795503481913,0.9901825924946007
110,6,5000,-88.5390625,0.0046537210172395765,0.09863430809858875,0.8,7.837452051305932e-06,0.11581805131279117,32,False,0.27546890067127666,0.6400000000000001
111,6,5000,-500.0,0.21059225905600956,0.22713312822185017,0.8,0.000909393431737387,0.4455825111920233,64,False,0.3928471800265,0.7733323683591452
112,7,5000,-500.0,0.06227267310645299,0.25196336688847243,0.9999,5.680858657904308e-06,0.4778154706154025,64,True,0.45890174667815264,0.5465851085715084
113,7,5000,-500.0,0.49986822580391377,0.023496723965701453,0.8,0.0009499306253658367,0.40273048385456667,128,False,0.35492648642831426,0.9760786953705585
114,7,5000,-443.7578125,0.1353265806680915,0.21486586366535218,0.8,0.0034859717451816807,0.7964238653015585,64,False,0.12262972969649202,0.06264182508999881
115,7,5000,-445.3359375,0.1495940832824325,0.3579138942859169,0.9324344269613539,0.008506808752644018,0.05421502841733927,128,False,0.13973573913817258,0.6016470525363408
116,7,5000,-492.6015625,0.2762719389696601,0.27280506614087313,0.9785469565937263,1.8193722573520867e-05,0.7680000000000001,32,True,0.3194466975211403,0.4707219945043617
117,7,5000,-500.0,0.23217338283863886,0.13965468380852353,0.9747404932092174,0.0053391641932706,0.24554861602235484,32,False,0.384,0.911952330802731
118,7,5000,-500.0,0.24987971033643583,0.2982578960838862,0.9999,1.3782375708438593e-05,0.9975258692119388,128,True,0.17268176915234365,0.6082467107666656
119,7,5000,-500.0,0.5,0.17549471123815832,0.9999,1.8401999608683702e-05,0.7175651191852088,32,True,0.13581829709437454,0.7336066453123373
120,7,5000,-496.7890625,0.3285187012453739,0.22566294738079093,0.8,0.0004468383372745962,0.8157142660720248,32,True,0.4658564099605504,0.48186228714451174
121,7,5000,-500.0,0.5,0.26385766071094835,0.9999,0.025078726849980266,0.3222166971312159,128,False,0.3287131355059851,0.05469173499300742
122,7,5000,-500.0,0.005206139389823672,0.016638726831524377,0.9999,3.683167319571492e-05,0.018671919150295865,64,True,0.2560847279665928,0.6216595721370027
123,7,5000,-500.0,0.2990223125728456,0.44768473438416573,0.9426869451820268,0.0017354423289289477,0.10220024589271103,32,False,0.2632391629499828,0.35259968204008
124,7,5000,-500.0,0.25119577675017324,0.2997938118548282,0.96,1.0000000000000004e-06,0.7680000000000001,128,True,0.026491744392591988,0.768
125,7,5000,-500.0,0.46068654321580577,0.21066447241746625,0.8,0.03844924732857548,0.7128832030765851,32,False,0.17022795503481913,0.9901825924946007
126,7,5000,-83.90625,0.0046537210172395765,0.09863430809858875,0.8,7.837452051305932e-06,0.11581805131279117,32,False,0.27546890067127666,0.6400000000000001
127,7,5000,-500.0,0.21059225905600956,0.22713312822185017,0.8,0.000909393431737387,0.4455825111920233,64,False,0.3928471800265,0.7733323683591452
128,8,5000,-145.890625,0.06227267310645299,0.25196336688847243,0.9999,5.680858657904308e-06,0.4778154706154025,64,True,0.45890174667815264,0.5465851085715084
129,8,5000,-465.0234375,0.49986822580391377,0.023496723965701453,0.8,0.0009499306253658367,0.40273048385456667,128,False,0.35492648642831426,0.9760786953705585
130,8,5000,-482.640625,0.1353265806680915,0.21486586366535218,0.8,0.0034859717451816807,0.7964238653015585,64,False,0.12262972969649202,0.06264182508999881
131,8,5000,-424.53125,0.1495940832824325,0.3579138942859169,0.9324344269613539,0.008506808752644018,0.05421502841733927,128,False,0.13973573913817258,0.6016470525363408
132,8,5000,-500.0,0.2762719389696601,0.27280506614087313,0.9785469565937263,1.8193722573520867e-05,0.7680000000000001,32,True,0.3194466975211403,0.4707219945043617
133,8,5000,-500.0,0.23217338283863886,0.13965468380852353,0.9747404932092174,0.0053391641932706,0.24554861602235484,32,False,0.384,0.911952330802731
134,8,5000,-500.0,0.24987971033643583,0.2982578960838862,0.9999,1.3782375708438593e-05,0.9975258692119388,128,True,0.17268176915234365,0.6082467107666656
135,8,5000,-500.0,0.5,0.17549471123815832,0.9999,1.8401999608683702e-05,0.7175651191852088,32,True,0.13581829709437454,0.7336066453123373
136,8,5000,-500.0,0.3285187012453739,0.22566294738079093,0.8,0.0004468383372745962,0.8157142660720248,32,True,0.4658564099605504,0.48186228714451174
137,8,5000,-500.0,0.5,0.26385766071094835,0.9999,0.025078726849980266,0.3222166971312159,128,False,0.3287131355059851,0.05469173499300742
138,8,5000,-285.5390625,0.005206139389823672,0.016638726831524377,0.9999,3.683167319571492e-05,0.018671919150295865,64,True,0.2560847279665928,0.6216595721370027
139,8,5000,-500.0,0.2990223125728456,0.44768473438416573,0.9426869451820268,0.0017354423289289477,0.10220024589271103,32,False,0.2632391629499828,0.35259968204008
140,8,5000,-500.0,0.25119577675017324,0.2997938118548282,0.96,1.0000000000000004e-06,0.7680000000000001,128,True,0.026491744392591988,0.768
141,8,5000,-500.0,0.46068654321580577,0.21066447241746625,0.8,0.03844924732857548,0.7128832030765851,32,False,0.17022795503481913,0.9901825924946007
142,8,5000,-179.1796875,0.0046537210172395765,0.09863430809858875,0.8,7.837452051305932e-06,0.11581805131279117,32,False,0.27546890067127666,0.6400000000000001
143,8,5000,-500.0,0.21059225905600956,0.22713312822185017,0.8,0.000909393431737387,0.4455825111920233,64,False,0.3928471800265,0.7733323683591452
144,9,5000,-134.296875,0.06227267310645299,0.25196336688847243,0.9999,5.680858657904308e-06,0.4778154706154025,64,True,0.45890174667815264,0.5465851085715084
145,9,5000,-500.0,0.49986822580391377,0.023496723965701453,0.8,0.0009499306253658367,0.40273048385456667,128,False,0.35492648642831426,0.9760786953705585
146,9,5000,-294.3046875,0.1353265806680915,0.21486586366535218,0.8,0.0034859717451816807,0.7964238653015585,64,False,0.12262972969649202,0.06264182508999881
147,9,5000,-414.7578125,0.1495940832824325,0.3579138942859169,0.9324344269613539,0.008506808752644018,0.05421502841733927,128,False,0.13973573913817258,0.6016470525363408
148,9,5000,-482.9765625,0.2762719389696601,0.27280506614087313,0.9785469565937263,1.8193722573520867e-05,0.7680000000000001,32,True,0.3194466975211403,0.4707219945043617
149,9,5000,-500.0,0.23217338283863886,0.13965468380852353,0.9747404932092174,0.0053391641932706,0.24554861602235484,32,False,0.384,0.911952330802731
150,9,5000,-500.0,0.24987971033643583,0.2982578960838862,0.9999,1.3782375708438593e-05,0.9975258692119388,128,True,0.17268176915234365,0.6082467107666656
151,9,5000,-500.0,0.5,0.17549471123815832,0.9999,1.8401999608683702e-05,0.7175651191852088,32,True,0.13581829709437454,0.7336066453123373
152,9,5000,-97.53125,0.3285187012453739,0.22566294738079093,0.8,0.0004468383372745962,0.8157142660720248,32,True,0.4658564099605504,0.48186228714451174
153,9,5000,-500.0,0.5,0.26385766071094835,0.9999,0.025078726849980266,0.3222166971312159,128,False,0.3287131355059851,0.05469173499300742
154,9,5000,-500.0,0.005206139389823672,0.016638726831524377,0.9999,3.683167319571492e-05,0.018671919150295865,64,True,0.2560847279665928,0.6216595721370027
155,9,5000,-500.0,0.2990223125728456,0.44768473438416573,0.9426869451820268,0.0017354423289289477,0.10220024589271103,32,False,0.2632391629499828,0.35259968204008
156,9,5000,-500.0,0.25119577675017324,0.2997938118548282,0.96,1.0000000000000004e-06,0.7680000000000001,128,True,0.026491744392591988,0.768
157,9,5000,-500.0,0.46068654321580577,0.21066447241746625,0.8,0.03844924732857548,0.7128832030765851,32,False,0.17022795503481913,0.9901825924946007
158,9,5000,-500.0,0.0046537210172395765,0.09863430809858875,0.8,7.837452051305932e-06,0.11581805131279117,32,False,0.27546890067127666,0.6400000000000001
159,9,5000,-500.0,0.21059225905600956,0.22713312822185017,0.8,0.000909393431737387,0.4455825111920233,64,False,0.3928471800265,0.7733323683591452
160,10,5000,-500.0,0.06227267310645299,0.25196336688847243,0.9999,5.680858657904308e-06,0.4778154706154025,64,True,0.45890174667815264,0.5465851085715084
161,10,5000,-500.0,0.49986822580391377,0.023496723965701453,0.8,0.0009499306253658367,0.40273048385456667,128,False,0.35492648642831426,0.9760786953705585
162,10,5000,-500.0,0.1353265806680915,0.21486586366535218,0.8,0.0034859717451816807,0.7964238653015585,64,False,0.12262972969649202,0.06264182508999881
163,10,5000,-457.375,0.1495940832824325,0.3579138942859169,0.9324344269613539,0.008506808752644018,0.05421502841733927,128,False,0.13973573913817258,0.6016470525363408
164,10,5000,-443.6953125,0.2762719389696601,0.27280506614087313,0.9785469565937263,1.8193722573520867e-05,0.7680000000000001,32,True,0.3194466975211403,0.4707219945043617
165,10,5000,-500.0,0.23217338283863886,0.13965468380852353,0.9747404932092174,0.0053391641932706,0.24554861602235484,32,False,0.384,0.911952330802731
166,10,5000,-500.0,0.24987971033643583,0.2982578960838862,0.9999,1.3782375708438593e-05,0.9975258692119388,128,True,0.17268176915234365,0.6082467107666656
167,10,5000,-500.0,0.5,0.17549471123815832,0.9999,1.8401999608683702e-05,0.7175651191852088,32,True,0.13581829709437454,0.7336066453123373
168,10,5000,-128.3203125,0.3285187012453739,0.22566294738079093,0.8,0.0004468383372745962,0.8157142660720248,32,True,0.4658564099605504,0.48186228714451174
169,10,5000,-500.0,0.5,0.26385766071094835,0.9999,0.025078726849980266,0.3222166971312159,128,False,0.3287131355059851,0.05469173499300742
170,10,5000,-500.0,0.005206139389823672,0.016638726831524377,0.9999,3.683167319571492e-05,0.018671919150295865,64,True,0.2560847279665928,0.6216595721370027
171,10,5000,-500.0,0.2990223125728456,0.44768473438416573,0.9426869451820268,0.0017354423289289477,0.10220024589271103,32,False,0.2632391629499828,0.35259968204008
172,10,5000,-500.0,0.25119577675017324,0.2997938118548282,0.96,1.0000000000000004e-06,0.7680000000000001,128,True,0.026491744392591988,0.768
173,10,5000,-500.0,0.46068654321580577,0.21066447241746625,0.8,0.03844924732857548,0.7128832030765851,32,False,0.17022795503481913,0.9901825924946007
174,10,5000,-101.6171875,0.0046537210172395765,0.09863430809858875,0.8,7.837452051305932e-06,0.11581805131279117,32,False,0.27546890067127666,0.6400000000000001
175,10,5000,-500.0,0.21059225905600956,0.22713312822185017,0.8,0.000909393431737387,0.4455825111920233,64,False,0.3928471800265,0.7733323683591452
