run_id,iteration,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef
0,0,20000,-1012.9357299804688,0.4528634084363679,0.3009003130114416,0.8,0.00017372641190139748,0.504304753173363,64,True,0.3133169334612314,1.0
1,0,20000,-1263.065673828125,0.5,0.22724710337520077,0.96,1.42125631022849e-06,0.9453604317681454,64,True,0.39343961405608,0.011874098321207782
2,0,20000,-1621.138916015625,0.5,0.05806947639195634,0.96,0.01369072812618706,0.457670278401235,128,True,0.23052809581735922,0.6918327102649624
3,0,20000,-1230.102294921875,0.5,0.03996591339543105,0.9855724139928158,1.937851647896616e-05,0.26971570116022936,64,False,0.00865834004107245,0.6155308802601804
4,0,20000,-1268.8033447265625,0.18803580602032788,0.28428318575988804,0.8762748246684124,1.0000000000000004e-06,0.4969837217532017,128,False,0.44950703813618326,0.8
5,0,20000,-1296.9873046875,0.14947212898714365,0.07948271016341267,0.8,3.480841279990789e-05,0.147628814888075,64,True,0.043994139514523356,0.7170900654930811
6,0,20000,-1212.1053466796875,0.06416693947233323,0.23690427929071045,0.9305495218892955,2.205902554593623e-05,1.0,32,True,0.0762912975727677,0.454400540639085
7,0,20000,-1355.020751953125,0.2715046701231048,0.09058515226216865,0.8,1.0048139287553211e-06,0.1342328036563279,128,True,0.33790408528149585,0.07019747844521751
8,0,20000,-1246.106201171875,0.2656351286871249,0.2787128154985172,0.9999,0.04440851554214132,0.17375659780694608,32,True,0.11937313315520631,0.1953688654196589
9,0,20000,-1167.427978515625,0.3516195366489274,0.020578407742920468,0.9827226629246191,0.0009411113175737986,0.7188867852750711,128,True,0.26539614515228743,0.7680000000000001
10,0,20000,-1193.2125244140625,0.317029342664434,0.09365970450231897,0.8,0.00791336148291297,0.3261648906925479,32,False,0.31185624088927033,0.8970830415487314
11,0,20000,-1269.941650390625,0.0014424502863504586,0.4,0.8,0.004370313348357366,0.6400000000000001,32,False,0.2728129219300634,0.2869840994526685
12,0,20000,-1780.2889404296875,0.1523312793415718,0.07933076681651224,0.96,0.023587237907896547,1.0,128,False,0.32121633603705807,0.2893958725461449
13,0,20000,-1131.378173828125,0.11564697572109767,0.39636720053508956,0.96,0.002598499311701657,0.4317531186523844,128,False,0.1953124063756092,0.08127313291419802
14,0,20000,-1239.25048828125,0.07827581761114599,0.20844851328544847,0.9999,1.7331623377035532e-05,0.48774912944218757,64,False,0.13744849580053897,0.23345762742323817
15,0,20000,-1070.986328125,0.4084112525747373,0.10431682622928162,0.8,0.008795367303548072,0.7775179008956795,128,True,0.31775367046209924,0.768
16,1,20000,-1262.6265869140625,0.4528634084363679,0.3009003130114416,0.8,0.00017372641190139748,0.504304753173363,64,True,0.3133169334612314,1.0
