run_id,iteration,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef
0,0,10000,-339.8046875,0.32894432429709686,0.09035097585555332,0.9525375254985154,0.00034633333693504995,0.6550489569917447,64,True,0.5,0.1949022288762167
1,0,10000,-104.890625,0.5,0.11466310366719733,0.9999,1.1156235378384047e-05,0.2686948011009623,32,True,0.004579313683907588,0.37203847204444385
2,0,10000,-282.8359375,0.1851986946302605,0.1465550126331716,0.8,0.006729266688583491,0.6647005746553748,32,False,0.027369040390713553,0.5730235688473398
3,0,10000,-500.0,0.11202898086048607,0.34334275469783304,0.8,3.469506627398049e-05,0.4962461713266819,32,True,0.4626021674750741,0.22377364950803535
4,0,10000,-487.9921875,0.2286798360074735,0.5,0.8,0.00010145575164625237,0.09903088980144789,64,False,0.021231713938256364,0.69222247798807
5,0,10000,-306.6171875,0.47312208283431756,0.107212622719234,0.8750330866510021,3.849531988367424e-05,0.2471331937080516,32,True,0.2624304983042079,0.11041758085397335
6,0,10000,-496.8359375,0.045457942309132277,0.07263924603163797,0.9999,0.003067220895972293,0.7181616766227474,32,False,0.22999913610944975,0.8
7,0,10000,-500.0,0.01584641671593435,0.4086608069666199,0.8,4.2735147046562125e-05,0.4678631020346353,128,True,0.5,0.7015078192425934
8,0,10000,-500.0,0.3862720416732913,0.18840100729553097,0.8,1.4303800336425098e-06,0.06893449814648396,32,False,0.20769058067590254,0.9721695901965463
9,0,10000,-500.0,0.5,0.16359662831637659,0.96,2.3781036482499965e-06,0.05812678487118631,64,True,0.4,0.7680000000000001
10,0,10000,-500.0,0.5,0.49551668531466897,0.8,9.2503606009784e-05,0.20034613854257854,32,False,0.09190503483865625,0.5549551208340698
11,0,10000,-500.0,0.0023928519310210485,0.08269006732286849,0.8,8.376816643035976e-06,0.657182935168663,32,False,0.5,0.03978729188180019
12,0,10000,-500.0,0.21168072795453718,0.05131515007590104,0.8640356324630787,1.8092389742174327e-05,0.5450351649401948,32,True,0.22715193111958004,0.4065023942242111
13,0,10000,-500.0,0.13165389727855595,0.09243025882437382,0.8,3.8682108872356826e-06,0.7664366506204274,128,False,0.3359208763119172,0.22233512109308584
14,0,10000,-457.09375,0.384,0.5,0.8573351471051185,2.6274498740360835e-06,0.3577115501589225,64,True,0.02696926958154566,0.5809172834697919
15,0,10000,-201.9765625,0.35342145495222915,0.34464771137342104,0.8,0.0007032980267047773,0.6400000000000001,128,True,0.013205382145944466,0.09909511571588844
16,1,10000,-500.0,0.32894432429709686,0.09035097585555332,0.9525375254985154,0.00034633333693504995,0.6550489569917447,64,True,0.5,0.1949022288762167
17,1,10000,-500.0,0.5,0.11466310366719733,0.9999,1.1156235378384047e-05,0.2686948011009623,32,True,0.004579313683907588,0.37203847204444385
18,1,10000,-115.671875,0.1851986946302605,0.1465550126331716,0.8,0.006729266688583491,0.6647005746553748,32,False,0.027369040390713553,0.5730235688473398
19,1,10000,-500.0,0.11202898086048607,0.34334275469783304,0.8,3.469506627398049e-05,0.4962461713266819,32,True,0.4626021674750741,0.22377364950803535
20,1,10000,-500.0,0.2286798360074735,0.5,0.8,0.00010145575164625237,0.09903088980144789,64,False,0.021231713938256364,0.69222247798807
21,1,10000,-83.9765625,0.47312208283431756,0.107212622719234,0.8750330866510021,3.849531988367424e-05,0.2471331937080516,32,True,0.2624304983042079,0.11041758085397335
22,1,10000,-87.2734375,0.045457942309132277,0.07263924603163797,0.9999,0.003067220895972293,0.7181616766227474,32,False,0.22999913610944975,0.8
23,1,10000,-500.0,0.01584641671593435,0.4086608069666199,0.8,4.2735147046562125e-05,0.4678631020346353,128,True,0.5,0.7015078192425934
24,1,10000,-465.671875,0.3862720416732913,0.18840100729553097,0.8,1.4303800336425098e-06,0.06893449814648396,32,False,0.20769058067590254,0.9721695901965463
25,1,10000,-105.6953125,0.5,0.16359662831637659,0.96,2.3781036482499965e-06,0.05812678487118631,64,True,0.4,0.7680000000000001
26,1,10000,-500.0,0.5,0.49551668531466897,0.8,9.2503606009784e-05,0.20034613854257854,32,False,0.09190503483865625,0.5549551208340698
27,1,10000,-500.0,0.0023928519310210485,0.08269006732286849,0.8,8.376816643035976e-06,0.657182935168663,32,False,0.5,0.03978729188180019
28,1,10000,-500.0,0.21168072795453718,0.05131515007590104,0.8640356324630787,1.8092389742174327e-05,0.5450351649401948,32,True,0.22715193111958004,0.4065023942242111
29,1,10000,-500.0,0.13165389727855595,0.09243025882437382,0.8,3.8682108872356826e-06,0.7664366506204274,128,False,0.3359208763119172,0.22233512109308584
30,1,10000,-500.0,0.384,0.5,0.8573351471051185,2.6274498740360835e-06,0.3577115501589225,64,True,0.02696926958154566,0.5809172834697919
31,1,10000,-500.0,0.35342145495222915,0.34464771137342104,0.8,0.0007032980267047773,0.6400000000000001,128,True,0.013205382145944466,0.09909511571588844
32,2,10000,-441.640625,0.32894432429709686,0.09035097585555332,0.9525375254985154,0.00034633333693504995,0.6550489569917447,64,True,0.5,0.1949022288762167
33,2,10000,-296.7734375,0.5,0.11466310366719733,0.9999,1.1156235378384047e-05,0.2686948011009623,32,True,0.004579313683907588,0.37203847204444385
34,2,10000,-500.0,0.1851986946302605,0.1465550126331716,0.8,0.006729266688583491,0.6647005746553748,32,False,0.027369040390713553,0.5730235688473398
35,2,10000,-500.0,0.11202898086048607,0.34334275469783304,0.8,3.469506627398049e-05,0.4962461713266819,32,True,0.4626021674750741,0.22377364950803535
36,2,10000,-500.0,0.2286798360074735,0.5,0.8,0.00010145575164625237,0.09903088980144789,64,False,0.021231713938256364,0.69222247798807
37,2,10000,-324.2109375,0.47312208283431756,0.107212622719234,0.8750330866510021,3.849531988367424e-05,0.2471331937080516,32,True,0.2624304983042079,0.11041758085397335
38,2,10000,-108.640625,0.045457942309132277,0.07263924603163797,0.9999,0.003067220895972293,0.7181616766227474,32,False,0.22999913610944975,0.8
39,2,10000,-500.0,0.01584641671593435,0.4086608069666199,0.8,4.2735147046562125e-05,0.4678631020346353,128,True,0.5,0.7015078192425934
40,2,10000,-197.3359375,0.3862720416732913,0.18840100729553097,0.8,1.4303800336425098e-06,0.06893449814648396,32,False,0.20769058067590254,0.9721695901965463
41,2,10000,-84.8984375,0.5,0.16359662831637659,0.96,2.3781036482499965e-06,0.05812678487118631,64,True,0.4,0.7680000000000001
42,2,10000,-437.234375,0.5,0.49551668531466897,0.8,9.2503606009784e-05,0.20034613854257854,32,False,0.09190503483865625,0.5549551208340698
43,2,10000,-500.0,0.0023928519310210485,0.08269006732286849,0.8,8.376816643035976e-06,0.657182935168663,32,False,0.5,0.03978729188180019
44,2,10000,-500.0,0.21168072795453718,0.05131515007590104,0.8640356324630787,1.8092389742174327e-05,0.5450351649401948,32,True,0.22715193111958004,0.4065023942242111
45,2,10000,-500.0,0.13165389727855595,0.09243025882437382,0.8,3.8682108872356826e-06,0.7664366506204274,128,False,0.3359208763119172,0.22233512109308584
46,2,10000,-500.0,0.384,0.5,0.8573351471051185,2.6274498740360835e-06,0.3577115501589225,64,True,0.02696926958154566,0.5809172834697919
47,2,10000,-283.765625,0.35342145495222915,0.34464771137342104,0.8,0.0007032980267047773,0.6400000000000001,128,True,0.013205382145944466,0.09909511571588844
48,3,10000,-500.0,0.32894432429709686,0.09035097585555332,0.9525375254985154,0.00034633333693504995,0.6550489569917447,64,True,0.5,0.1949022288762167
49,3,10000,-500.0,0.5,0.11466310366719733,0.9999,1.1156235378384047e-05,0.2686948011009623,32,True,0.004579313683907588,0.37203847204444385
50,3,10000,-488.7109375,0.1851986946302605,0.1465550126331716,0.8,0.006729266688583491,0.6647005746553748,32,False,0.027369040390713553,0.5730235688473398
