run_id,iteration,budget,performance,hp_config.clip_eps,hp_config.ent_coef,hp_config.gae_lambda,hp_config.learning_rate,hp_config.max_grad_norm,hp_config.minibatch_size,hp_config.normalize_advantage,hp_config.vf_clip_eps,hp_config.vf_coef
0,0,10000,375.3984375,0.27289858471527034,0.3095714681734112,0.8203505309136597,0.0014217391606416128,0.25096790709175687,32,False,0.026655424985074228,0.5368697749708429
1,0,10000,500.0,0.3295031925437822,0.21736027222353316,0.9999,0.01171275395050902,0.8556202774724463,32,False,0.36484864541362083,1.0
2,0,10000,410.890625,0.010598765438017826,0.025593277318177732,0.8,0.010232896685076006,0.7479435644073887,64,True,0.3374577408222988,0.964812637000082
3,0,10000,159.9921875,0.5,0.4847777733387688,0.8,1.4287392629612142e-05,0.9426005973853564,64,False,0.5,0.001287653624868712
4,0,10000,197.6953125,0.044497260918327786,0.3046866768177802,0.8,0.00010178777993771719,0.04187522637236185,32,True,0.06359037327745275,0.6151933571917213
5,0,10000,194.421875,0.01078958550124387,0.10721262271923403,0.9557532795332251,0.001733755320233516,0.39394833849369587,32,True,0.4952707494156799,0.5481459764917379
6,0,10000,191.6484375,0.011628319931496251,0.29585948311271976,0.9999,3.218667272601439e-06,0.7129070114696013,32,True,0.4,0.17966983651077253
7,0,10000,500.0,0.14572388136096712,0.4872163046899983,0.8,0.004636361363548672,0.4615310063933006,32,True,0.1584897954694535,0.17425281013186578
8,0,10000,94.2734375,0.013138165736283791,0.2977644980234112,0.8,0.00045209342569463626,0.4815095384168031,32,True,0.32000000000000006,0.9336272146529662
9,0,10000,331.234375,0.08069179303614277,0.03405035731701808,0.96,1.885288865290624e-05,0.0577684575511201,32,True,0.3733104782462037,0.9216
10,0,10000,442.78125,0.18281445040891278,0.2577893078802097,0.8,1.6480849926137359e-06,0.4950903480935752,32,False,0.3828699469040121,0.260553361190436
11,0,10000,177.0078125,0.5,0.4993090806502458,0.8,0.002148096416984614,0.31278081420728576,32,False,0.5,0.5668579829597168
12,0,10000,362.5078125,0.4,0.022829810531064254,0.9197752851513441,3.1316884516017307e-06,0.9431049316392907,128,True,0.4,0.27091305190714177
13,0,10000,359.9609375,0.38574950286624216,0.28263364851004036,0.8,0.019768460956151493,0.5674128356148007,128,False,0.13547397369557423,0.5260478665654792
14,0,10000,500.0,0.4,0.10245661325006365,0.8018052454127559,3.778429994279842e-05,0.18663441018563218,128,True,0.12109740304754793,0.19888086394463364
15,0,10000,438.0390625,0.45167017244745344,0.2177802400387035,0.8,3.942093158147029e-06,0.03309900301303948,64,True,0.14572510846583336,0.8354421166672364
16,1,10000,360.109375,0.27289858471527034,0.3095714681734112,0.8203505309136597,0.0014217391606416128,0.25096790709175687,32,False,0.026655424985074228,0.5368697749708429
17,1,10000,500.0,0.3295031925437822,0.21736027222353316,0.9999,0.01171275395050902,0.8556202774724463,32,False,0.36484864541362083,1.0
18,1,10000,69.125,0.010598765438017826,0.025593277318177732,0.8,0.010232896685076006,0.7479435644073887,64,True,0.3374577408222988,0.964812637000082
19,1,10000,500.0,0.5,0.4847777733387688,0.8,1.4287392629612142e-05,0.9426005973853564,64,False,0.5,0.001287653624868712
20,1,10000,181.0,0.044497260918327786,0.3046866768177802,0.8,0.00010178777993771719,0.04187522637236185,32,True,0.06359037327745275,0.6151933571917213
21,1,10000,442.171875,0.01078958550124387,0.10721262271923403,0.9557532795332251,0.001733755320233516,0.39394833849369587,32,True,0.4952707494156799,0.5481459764917379
22,1,10000,386.8203125,0.011628319931496251,0.29585948311271976,0.9999,3.218667272601439e-06,0.7129070114696013,32,True,0.4,0.17966983651077253
23,1,10000,488.1640625,0.14572388136096712,0.4872163046899983,0.8,0.004636361363548672,0.4615310063933006,32,True,0.1584897954694535,0.17425281013186578
